Date,departement 01,departement 02,departement 03,departement 04,departement 05,departement 06,departement 07,departement 08,departement 09,departement 10,departement 11,departement 12,departement 13,departement 14,departement 15,departement 16,departement 17,departement 18,departement 19,departement 20,departement 21,departement 22,departement 23,departement 24,departement 25,departement 26,departement 27,departement 28,departement 29,departement 30,departement 31,departement 32,departement 33,departement 34,departement 35,departement 36,departement 37,departement 38,departement 39,departement 40,departement 41,departement 42,departement 43,departement 44,departement 45,departement 46,departement 47,departement 48,departement 49,departement 50,departement 51,departement 52,departement 53,departement 54,departement 55,departement 56,departement 57,departement 58,departement 59,departement 60,departement 61,departement 62,departement 63,departement 64,departement 65,departement 66,departement 67,departement 68,departement 69,departement 70,departement 71,departement 72,departement 73,departement 74,departement 75,departement 76,departement 77,departement 78,departement 79,departement 80,departement 81,departement 82,departement 83,departement 84,departement 85,departement 86,departement 87,departement 88,departement 89,departement 90,departement 91,departement 92,departement 93,departement 94,departement 95,departement 2A,departement 2B
09/2019,30.580000000000002,27.939999999999998,33.042857142857144,27.816666666666663,26.04285714285714,30.16428571428571,31.763636363636362,26.38333333333333,29.279999999999994,29.75,32.525,31.799999999999997,32.51875,27.440000000000005,31.485714285714288,33.5125,31.978571428571428,31.625,32.31666666666667,31.6,30.3125,26.030769230769234,31.733333333333334,33.58571428571429,26.777777777777782,32.1625,28.1,28.85,24.384210526315787,33.45384615384615,31.899999999999995,31.95,33.22777777777778,33.42222222222221,27.928571428571427,32.56666666666666,31.080000000000002,27.65,28.85,32.4,31.071428571428566,30.440000000000005,28.76,30.5,30.324999999999996,33.58571428571429,31.942857142857147,28.316666666666666,30.360000000000003,26.357142857142858,28.919999999999998,29.700000000000003,28.875,28.699999999999996,27.6,26.906249999999996,24.866666666666667,30.5,26.825000000000003,27.628571428571426,27.937500000000004,25.457142857142856,28.812500000000004,30.100000000000005,28.450000000000003,30.72222222222222,28.013333333333332,28.24285714285714,30.46666666666666,27.599999999999998,31.899999999999995,29.424999999999997,27.10769230769231,27.821428571428573,28.250000000000004,27.627272727272725,28.85,27.014285714285712,32.225,27.014285714285712,32.333333333333336,32.725,32.37692307692308,30.1,30.900000000000006,31.820000000000004,33.0,26.775000000000002,30.7,29.4,28.5,Null,28.3,27.9,27.949999999999996,30.666666666666668,30.74
10/2019,24.21,24.9,26.214285714285715,21.066666666666666,22.06923076923077,24.34666666666667,24.490909090909096,24.033333333333335,28.74,26.299999999999997,26.630769230769225,25.216666666666665,25.824999999999996,20.060000000000002,23.142857142857142,27.6875,24.04,28.45,24.100000000000005,28.7,24.6125,19.807142857142857,25.650000000000002,28.542857142857144,24.366666666666664,26.168750000000003,22.525,24.45,18.126315789473686,25.653846153846153,28.255555555555553,29.25,29.299999999999997,25.87777777777778,21.114285714285717,27.566666666666666,25.5,24.00384615384615,23.700000000000003,30.8,25.5125,24.21,25.14,21.65,26.2,26.599999999999998,29.642857142857142,21.7,23.02,19.485714285714288,25.759999999999998,24.9,21.225,24.075,26.4,19.18125,21.71111111111111,25.325,22.025,23.900000000000002,21.012499999999996,20.14285714285714,23.4625,29.5,29.324999999999996,26.288888888888888,25.633333333333333,25.235714285714288,24.746666666666666,24.2,25.35,23.474999999999998,23.38461538461539,22.740000000000002,25.3,21.272727272727273,26.2,23.22142857142857,24.34,22.3,29.433333333333334,28.05,25.62,23.633333333333336,22.071428571428573,25.47,25.75,22.991666666666664,26.450000000000003,26.1,25.316666666666663,Null,25.2,25.6,24.55,28.883333333333336,27.560000000000002
11/2019,16.65555555555556,15.440000000000001,16.4625,12.508333333333335,12.323076923076922,19.69333333333333,15.723076923076924,14.733333333333333,18.84,15.9,20.823076923076925,14.549999999999999,20.243750000000002,16.066666666666666,14.857142857142858,17.275000000000002,18.513333333333332,15.675,14.749999999999998,23.8,16.900000000000002,17.52142857142857,14.716666666666667,17.7,14.100000000000001,16.60625,17.575000000000003,16.45,16.26842105263158,18.8,18.844444444444445,19.3,18.576470588235292,21.061111111111117,17.771428571428572,16.433333333333334,16.4,15.246153846153842,15.2,21.18,15.487499999999997,17.018181818181816,15.38,17.5,15.375,16.52857142857143,18.657142857142855,11.983333333333334,17.020000000000003,16.557142857142857,15.48,15.399999999999999,16.45,14.8125,21.45,16.5375,13.399999999999999,14.774999999999999,14.875,15.785714285714283,16.75,13.385714285714286,15.1125,20.53333333333333,19.725,20.68888888888889,17.18,15.906666666666668,17.5125,14.833333333333334,17.25,16.85,12.72857142857143,14.356250000000001,16.38333333333333,16.227272727272723,15.95,15.378571428571432,17.119999999999997,15.100000000000001,18.2,17.3,20.545833333333327,16.993333333333336,17.114285714285714,16.55,15.724999999999998,13.391666666666666,15.8,16.1,16.03333333333333,Null,16.6,16.05,16.05,21.25714285714286,22.190000000000005
12/2019,16.355555555555554,15.38,17.4625,12.2,11.2,17.25,15.591666666666669,14.883333333333333,18.333333333333332,16.8,19.53076923076923,14.483333333333334,17.21875,14.059999999999999,15.7,16.242857142857144,16.346666666666668,16.599999999999998,15.6,20.7,15.25,13.87142857142857,17.01666666666667,17.171428571428574,14.266666666666667,17.225,15.940000000000001,14.149999999999999,13.08421052631579,16.763636363636365,19.488888888888887,19.3,16.52352941176471,18.777777777777782,14.785714285714288,17.433333333333334,16.733333333333334,16.14814814814815,15.4,20.38333333333333,15.8625,15.490909090909089,13.41,15.38,15.200000000000001,17.37142857142857,17.614285714285717,11.933333333333332,16.279999999999998,13.8,16.119999999999997,15.8,14.719999999999999,16.6375,21.95,13.693333333333333,14.299999999999999,15.524999999999999,13.325,15.0,13.95,12.700000000000001,15.037499999999998,20.2,20.825,20.044444444444444,14.213333333333333,14.086666666666668,16.853333333333335,14.4,16.6375,15.625,12.98,15.200000000000003,15.633333333333333,14.20909090909091,15.8,13.885714285714284,15.38,14.05,16.325,17.55,18.443478260869565,16.17857142857143,14.528571428571434,15.919999999999998,15.775,14.474999999999996,17.049999999999997,12.6,15.149999999999999,Null,15.8,15.55,15.4,19.58571428571429,19.52
01/2020,14.666666666666666,13.0,15.85,13.56153846153846,11.915384615384617,15.6,15.158333333333333,12.65,17.333333333333332,14.75,18.653846153846153,13.65,16.60625,13.379999999999999,13.714285714285714,15.7,16.106666666666666,14.7,13.483333333333333,20.6,13.375,14.292857142857146,15.449999999999998,15.87142857142857,13.011111111111113,16.6375,15.316666666666668,14.425,13.763157894736842,17.416666666666664,17.644444444444446,18.15,17.327777777777776,19.28947368421053,14.114285714285714,17.133333333333336,15.75,13.414814814814816,13.649999999999999,19.116666666666667,15.787500000000001,14.072727272727274,12.63,14.14,15.5,15.242857142857144,16.766666666666666,10.299999999999999,15.239999999999998,13.371428571428572,13.7,14.0,14.175,13.95,20.75,13.860000000000001,12.144444444444444,13.725,12.924999999999999,13.685714285714287,13.437500000000002,10.957142857142857,13.95,19.53333333333333,18.225,19.04,14.153333333333334,13.931250000000002,14.164285714285713,11.233333333333334,13.787500000000001,14.899999999999999,11.966666666666665,12.175000000000002,14.683333333333335,13.418181818181818,14.45,13.435714285714287,15.0,13.325,15.875,15.725,17.869565217391305,16.185714285714287,13.978571428571428,15.200000000000003,14.180000000000001,12.516666666666667,15.0,13.9,14.233333333333334,Null,14.6,14.7,14.3,17.442857142857143,17.990000000000002
02/2020,19.271428571428572,16.8,19.633333333333336,19.400000000000002,17.777777777777775,20.483333333333334,19.62941176470588,16.244444444444447,20.96,17.95,22.255555555555556,18.025000000000002,21.25909090909091,14.91111111111111,17.176923076923078,19.363636363636363,18.478947368421053,18.733333333333334,17.845454545454547,19.466666666666665,15.866666666666667,14.672727272727274,17.758333333333333,19.50769230769231,17.11333333333333,21.37,17.333333333333332,17.46666666666667,13.792857142857141,22.54444444444444,21.758333333333336,20.24285714285714,22.212500000000002,23.576923076923077,15.166666666666666,18.633333333333333,18.2,18.117948717948718,16.766666666666666,22.075000000000003,17.889999999999997,18.946666666666665,18.64117647058823,16.642857142857142,17.849999999999998,18.599999999999998,20.072727272727278,16.61111111111111,18.22222222222222,14.19090909090909,17.46666666666667,16.650000000000002,15.912500000000001,15.890909090909092,18.04285714285714,14.5,15.164285714285713,17.675,15.657142857142858,16.408333333333335,15.6,15.29166666666667,17.572222222222223,24.25,22.46,23.37333333333334,18.645,17.968421052631577,18.865000000000002,15.750000000000002,18.130000000000003,17.257142857142856,15.230434782608693,17.047826086956523,17.628571428571426,16.153333333333332,18.422222222222224,16.48125,17.355555555555554,16.408333333333335,18.65,19.087500000000002,22.306060606060605,21.42777777777778,16.73157894736842,17.71428571428571,17.711111111111112,14.535,18.299999999999997,18.3,17.9,Null,18.1,16.1,17.220000000000002,20.61666666666667,23.0
03/2020,21.0,18.6,21.42222222222222,19.743750000000002,18.40555555555555,17.755555555555553,19.941176470588236,18.61111111111111,20.41,20.5,20.58888888888889,20.375000000000004,21.290909090909086,17.009999999999998,18.976923076923075,23.09090909090909,21.236842105263158,21.639999999999997,21.345454545454547,18.740000000000002,18.358333333333334,17.277272727272727,22.641666666666662,23.028571428571432,18.3,21.354999999999997,19.066666666666666,19.433333333333334,17.56428571428572,23.28823529411765,21.399999999999995,20.157142857142855,21.44583333333333,22.872000000000003,19.175,22.23333333333333,21.718181818181815,18.876923076923077,19.166666666666668,20.458333333333332,21.977777777777778,19.368750000000002,17.8,21.287499999999998,21.619999999999997,22.000000000000004,21.39090909090909,17.488888888888887,21.244444444444444,16.045454545454547,19.407692307692308,19.61666666666667,18.54444444444444,18.627272727272725,20.099999999999998,19.525000000000002,17.47142857142857,20.95,16.3,17.908333333333335,18.654545454545453,13.853846153846156,18.583333333333332,22.30909090909091,20.69,22.10666666666667,18.794999999999998,18.678947368421053,19.673684210526314,19.925,20.880000000000003,20.328571428571426,16.191304347826087,17.117391304347827,20.114285714285717,16.893333333333334,20.377777777777776,19.39375,21.31111111111111,16.98333333333333,20.56,21.762500000000003,21.803125,21.382352941176475,19.905555555555555,22.0,22.299999999999997,17.599999999999998,21.637500000000003,20.3,18.8125,Null,20.1,19.95,19.98,19.8,19.82
04/2020,24.95714285714286,25.333333333333332,25.175,20.106250000000003,19.961111111111116,20.927777777777777,23.08235294117647,24.933333333333334,22.500000000000007,25.366666666666664,23.26111111111111,22.833333333333332,22.21,24.81,21.576923076923077,26.816666666666666,25.541176470588237,25.55,23.79,21.225,24.75,25.28636363636364,23.866666666666664,26.37142857142857,22.62666666666667,24.555000000000003,25.5125,25.349999999999998,24.525,23.487499999999997,24.608333333333334,24.885714285714283,25.858333333333334,24.291304347826088,26.433333333333334,26.3,26.290909090909096,22.474358974358978,22.916666666666668,24.53333333333333,26.255555555555553,22.45,21.229411764705883,26.287499999999998,26.060000000000002,25.38181818181818,25.927272727272726,19.08888888888889,26.400000000000002,24.84,25.23076923076923,25.150000000000002,25.749999999999996,24.7,24.333333333333332,25.01,24.392307692307693,24.712500000000002,24.485714285714284,25.336363636363636,25.172727272727272,24.24166666666667,21.435294117647054,25.377777777777776,22.25,22.040000000000003,24.285000000000004,23.94736842105263,23.733333333333334,24.612499999999997,25.310000000000002,26.271428571428576,19.661904761904765,21.363636363636363,27.099999999999998,24.94,25.7375,26.060000000000002,25.88888888888889,24.98333333333333,23.16,25.6,23.253333333333334,22.2,24.870588235294115,25.8,24.912499999999998,22.92105263157895,25.837500000000002,24.5,26.18,Null,26.0,26.15,25.7,22.950000000000003,22.75
05/2020,29.22142857142857,29.049999999999997,28.225,24.768749999999994,24.716666666666665,26.073684210526313,28.229411764705883,28.300000000000004,28.527272727272724,28.233333333333338,29.733333333333334,27.85833333333333,27.36499999999999,25.810000000000002,26.492307692307694,30.525000000000002,29.250000000000007,28.2,27.52,25.625,27.159999999999997,25.845454545454547,26.76666666666667,30.235714285714284,25.246666666666666,29.370000000000005,28.555555555555557,28.5,26.610714285714284,29.35555555555556,29.76666666666667,27.27142857142857,30.987500000000008,31.15833333333333,27.899999999999995,28.53333333333333,29.245454545454546,27.534146341463416,26.21666666666667,28.88333333333333,29.30909090909091,27.581250000000004,27.699999999999996,29.187499999999996,29.2,29.772727272727273,29.790909090909096,24.822222222222223,29.755555555555556,25.82,28.02857142857142,27.283333333333335,28.575,26.88181818181818,27.014285714285712,27.53499999999999,27.169230769230772,27.575,28.271428571428572,28.536363636363635,28.281818181818185,27.007692307692306,25.783333333333335,30.845454545454547,28.845454545454547,29.42,26.589999999999996,26.33888888888889,28.827777777777776,26.688888888888886,28.619999999999997,29.24285714285714,23.860869565217385,25.895454545454548,30.783333333333335,26.253333333333334,29.055555555555557,29.142857142857146,29.466666666666665,27.900000000000006,28.529999999999994,29.837500000000002,28.619354838709675,27.611764705882354,28.944444444444443,28.835714285714285,28.3875,25.395,28.45,26.2,29.249999999999996,Null,30.5,29.9,29.620000000000005,27.400000000000002,27.52
06/2020,31.37142857142857,32.71666666666667,33.6125,27.881250000000005,26.977777777777774,31.005555555555564,30.247058823529407,30.32222222222222,30.099999999999998,33.38333333333333,31.86111111111111,30.116666666666664,32.00000000000001,32.690000000000005,29.030769230769234,32.65,31.805555555555557,34.34,30.520000000000003,30.75,32.54,29.7,32.01538461538461,33.22142857142857,29.879999999999995,31.729999999999997,34.599999999999994,34.516666666666666,28.306896551724137,31.849999999999998,32.57692307692308,31.742857142857144,33.75652173913043,32.187999999999995,32.36666666666667,33.96666666666667,33.836363636363636,28.845238095238095,29.950000000000003,33.918181818181814,34.68181818181818,30.450000000000003,28.015789473684215,33.1875,35.0,32.90909090909091,34.49090909090909,26.277777777777775,33.555555555555564,30.28,32.39285714285714,31.2,33.225,29.827272727272728,29.642857142857142,31.527272727272734,28.8923076923077,33.324999999999996,30.485714285714288,33.230000000000004,33.71818181818182,30.76666666666667,28.91666666666666,32.10833333333334,31.263636363636362,29.806250000000006,28.764999999999993,27.933333333333334,31.377777777777776,30.38888888888889,33.15,33.957142857142856,25.88181818181818,27.572727272727267,35.5,32.62,34.00000000000001,34.29333333333334,32.82222222222222,32.15833333333333,32.89,33.81250000000001,32.77741935483871,30.96470588235294,31.56842105263158,33.57142857142858,31.725,28.455000000000002,34.325,28.5,34.628571428571426,Null,34.9,33.85,34.260000000000005,31.314285714285713,32.93999999999999
07/2020,37.607692307692304,38.50000000000001,39.237500000000004,32.825,32.00588235294117,32.136842105263156,34.800000000000004,37.47777777777778,35.14545454545455,39.95,34.7888888888889,35.425000000000004,35.89473684210526,34.2,35.715384615384615,38.43333333333333,37.333333333333336,39.040000000000006,36.74999999999999,34.96666666666667,37.519999999999996,29.78260869565217,37.223076923076924,38.313333333333325,34.88125000000001,36.885,38.06666666666666,37.46,29.13793103448276,35.094117647058816,36.407692307692315,37.61428571428571,38.739130434782616,35.362500000000004,33.24166666666667,37.93333333333333,35.56363636363636,34.806976744186045,36.28333333333333,39.0,36.24545454545454,36.650000000000006,33.54705882352942,35.8625,37.660000000000004,38.89090909090908,38.20909090909091,31.099999999999998,34.95555555555555,31.220000000000006,38.56428571428571,38.35,33.6125,36.45454545454545,36.699999999999996,32.23181818181817,35.657142857142865,38.4875,37.32857142857143,37.96000000000001,34.81818181818182,37.13333333333333,35.03333333333333,37.325,35.26363636363636,33.650000000000006,35.105,34.849999999999994,38.07894736842106,35.58888888888889,39.0,35.15714285714285,30.09090909090909,33.422727272727265,39.574999999999996,36.76428571428571,39.02222222222222,37.980000000000004,36.54444444444445,38.58333333333333,35.91,39.0,36.664516129032265,35.505882352941185,35.136842105263156,36.5,35.6375,35.047368421052624,38.574999999999996,36.9,38.642857142857146,Null,39.5,38.2,38.879999999999995,36.55714285714286,34.46363636363636
08/2020,36.638461538461534,38.23333333333333,38.8625,33.849999999999994,31.644444444444446,32.46842105263158,35.617647058823536,37.17777777777778,35.99090909090909,39.349999999999994,36.96666666666667,36.94166666666666,38.531578947368416,36.91,35.65,40.25833333333333,37.09473684210526,38.62,36.96999999999999,35.15,36.87,32.37826086956522,37.361538461538466,39.93571428571429,33.743750000000006,37.559999999999995,37.96666666666667,37.349999999999994,28.55357142857142,37.74705882352941,38.05833333333333,39.528571428571425,38.7608695652174,37.78333333333334,37.725,39.63333333333333,36.900000000000006,34.48095238095238,35.53333333333333,38.14545454545454,38.599999999999994,35.3875,34.44375,38.737500000000004,39.260000000000005,39.91818181818182,39.31818181818182,33.9125,38.888888888888886,34.9,37.91428571428571,37.56666666666667,37.35,36.00909090909091,37.628571428571426,35.87826086956522,35.77142857142858,38.1125,36.34285714285714,38.57,37.14545454545455,36.041666666666664,34.39444444444444,36.6,36.19090909090909,34.31764705882353,34.915000000000006,33.726315789473674,36.54210526315789,35.7625,36.96363636363637,38.214285714285715,29.530434782608697,32.540909090909096,39.35,36.346666666666664,39.011111111111106,37.14666666666666,39.411111111111104,37.275,37.14999999999999,38.949999999999996,37.41333333333333,37.51764705882353,37.573684210526324,39.292857142857144,35.637499999999996,34.484210526315785,39.4,35.2,38.114285714285714,Null,39.0,38.2,38.660000000000004,34.857142857142854,36.054545454545455
09/2020,32.20769230769231,34.4,35.199999999999996,27.500000000000004,25.668421052631583,29.63684210526316,30.852941176470587,34.400000000000006,31.190909090909088,34.98333333333333,32.81666666666667,31.200000000000006,32.00526315789474,31.55,29.199999999999996,35.666666666666664,34.010526315789484,35.5,31.470000000000006,30.349999999999998,33.34,29.482608695652175,32.684615384615384,34.82142857142857,29.218749999999993,31.709999999999997,33.26666666666667,34.21666666666666,28.43793103448275,32.59411764705882,34.333333333333336,34.9,35.091666666666676,32.57391304347825,33.416666666666664,36.36666666666667,35.309090909090905,28.804651162790694,30.816666666666666,36.54545454545455,35.34166666666667,31.7,28.841176470588238,32.1125,35.18,31.391666666666666,34.730000000000004,25.555555555555554,35.111111111111114,30.63333333333334,34.09285714285714,33.666666666666664,33.9375,33.09090909090909,34.15714285714286,29.652173913043477,33.26428571428572,34.725,33.44285714285714,34.239999999999995,33.13636363636363,30.376923076923074,29.811111111111114,35.054545454545455,32.25454545454546,30.53529411764706,31.77000000000001,31.031578947368416,32.357894736842105,31.15,33.86666666666667,34.57142857142857,25.20434782608696,27.659090909090914,35.883333333333326,31.1875,34.53333333333333,33.14666666666666,34.577777777777776,33.050000000000004,32.190000000000005,34.46249999999999,31.706250000000004,30.84705882352941,31.957894736842103,35.40714285714285,33.6375,31.226315789473688,35.3375,32.3,34.128571428571426,Null,34.7,34.1,34.46,30.842857142857145,31.281818181818185
10/2020,19.607142857142858,20.433333333333334,23.237500000000004,20.75625,20.444444444444443,21.75263157894737,20.811764705882354,20.633333333333333,23.154545454545456,22.633333333333336,24.394444444444442,21.325,23.411111111111108,19.1,20.357142857142858,23.10833333333333,21.861111111111107,23.259999999999998,20.31,23.72,20.719999999999995,19.27391304347826,21.56153846153846,24.142857142857142,20.38823529411765,22.615000000000002,19.577777777777776,20.166666666666668,17.896666666666672,23.570588235294114,23.60833333333333,24.157142857142855,24.372,24.075000000000006,19.791666666666668,23.96666666666667,21.93636363636364,21.955813953488374,19.7,25.74545454545455,21.816666666666666,21.21333333333333,22.252941176470586,20.5125,22.080000000000002,21.963636363636365,24.259999999999998,19.72222222222222,20.633333333333333,18.59166666666667,22.199999999999996,21.483333333333334,18.775,23.227272727272727,22.071428571428573,19.12173913043478,21.199999999999996,21.728571428571428,19.842857142857145,20.32,18.7,19.05384615384615,20.51111111111111,25.981818181818184,24.39090909090909,25.594117647058823,20.347619047619045,20.084210526315786,20.77894736842105,20.3,20.683333333333334,20.557142857142857,18.89130434782609,19.02608695652174,23.700000000000003,20.768749999999997,21.03333333333333,20.76,21.255555555555553,20.083333333333332,21.970000000000006,23.0125,23.946875000000002,22.276470588235295,20.342105263157897,21.599999999999998,22.3125,18.95263157894737,22.125,19.5,21.52857142857143,Null,21.9,21.65,20.880000000000003,24.75714285714286,24.581818181818186
11/2020,21.292857142857148,20.033333333333335,21.2875,19.18,18.315789473684212,19.25,18.72941176470588,19.144444444444442,22.954545454545453,22.05,20.744444444444444,21.25,105.95238095238095,18.73,19.592857142857145,21.65833333333333,20.730000000000004,21.78,19.470000000000002,20.583333333333332,20.389999999999993,18.321739130434782,20.299999999999997,21.4,19.276470588235295,19.58,18.84444444444445,18.119999999999997,16.94666666666667,20.529411764705884,22.538461538461533,25.157142857142855,23.779999999999994,20.945833333333333,18.48181818181818,21.933333333333334,19.563636363636366,19.23488372093023,19.499999999999996,26.2,19.758333333333336,20.906666666666663,21.241176470588233,19.525,20.64,21.681818181818183,22.38181818181818,19.0,19.066666666666666,18.150000000000002,21.264285714285712,21.25,17.662499999999998,21.745454545454546,21.085714285714285,17.3,21.635714285714283,20.65,18.9,19.200000000000003,17.790909090909093,18.353846153846153,19.305555555555557,26.263636363636365,23.818181818181817,22.105882352941176,21.338095238095235,20.363157894736844,20.173684210526318,19.04285714285714,19.474999999999998,17.84285714285714,18.51739130434783,19.59130434782609,24.683333333333334,20.35625,20.15,18.90666666666667,19.98888888888889,19.05,21.439999999999998,21.3125,21.746875000000003,20.094117647058823,19.178947368421053,20.300000000000004,20.049999999999997,19.30526315789474,21.9375,20.0,19.528571428571432,Null,19.9,19.85,19.18,21.11428571428571,21.318181818181817
12/2020,14.14285714285714,14.549999999999999,16.5875,12.343750000000002,10.215,14.31578947368421,14.817647058823528,13.622222222222222,17.48181818181818,14.716666666666667,16.444444444444443,14.800000000000002,16.01363636363636,14.509090909090908,14.335714285714284,16.141666666666666,15.895238095238094,16.670000000000005,13.95,17.066666666666666,13.65,14.53913043478261,14.469230769230766,15.48666666666667,13.341176470588236,14.860000000000003,14.622222222222225,14.440000000000001,13.76896551724138,15.155555555555557,17.884615384615383,17.7,17.68461538461538,15.883333333333331,14.741666666666665,17.066666666666666,15.69090909090909,13.22325581395349,13.433333333333332,19.36363636363636,14.576923076923075,15.086666666666668,14.100000000000001,14.688888888888888,14.919999999999998,14.9,15.963636363636367,13.709999999999999,15.055555555555555,15.4,14.285714285714286,13.766666666666666,14.1625,13.600000000000001,13.557142857142855,14.04782608695652,13.646666666666668,15.25,13.600000000000003,14.59,13.8,13.807692307692305,13.872222222222222,18.016666666666666,18.509090909090908,17.02941176470588,13.890476190476189,14.252631578947366,14.88421052631579,12.700000000000001,14.999999999999998,14.785714285714286,10.58695652173913,12.391304347826088,15.583333333333334,13.8375,14.979999999999999,14.67333333333333,14.599999999999998,14.091666666666667,16.880000000000003,15.525000000000002,15.648484848484848,15.047058823529412,14.22105263157895,15.592857142857147,14.0375,11.931578947368422,15.075,13.3,14.957142857142857,Null,15.7,15.05,15.059999999999999,17.0,17.50909090909091
01/2021,11.979999999999997,12.483333333333333,14.088888888888889,11.464705882352941,8.334999999999999,17.049999999999997,14.900000000000002,11.7,14.625,13.299999999999999,17.01666666666667,11.63846153846154,17.150000000000002,12.85,9.96,12.533333333333333,13.285714285714288,14.2,11.319999999999999,17.783333333333335,12.28,13.760869565217394,13.330769230769231,13.55,9.535294117647057,14.02727272727273,13.533333333333333,13.520000000000001,12.620689655172411,17.485,16.983333333333334,17.042857142857144,15.751999999999999,18.295833333333334,13.808333333333332,14.233333333333333,13.718181818181819,11.692857142857141,10.316666666666666,18.009090909090904,13.7,12.3,11.322222222222221,13.533333333333333,14.260000000000002,13.209999999999999,15.772727272727275,8.68,13.577777777777778,12.450000000000001,13.45,11.65,13.4125,12.08181818181818,11.614285714285714,13.160869565217387,11.606666666666666,11.674999999999999,11.385714285714286,13.027272727272726,13.18181818181818,11.276923076923076,10.349999999999998,18.13636363636364,16.61818181818182,17.89411764705882,12.057142857142855,12.129999999999999,13.34736842105263,11.700000000000001,13.025,13.77142857142857,8.04782608695652,9.495652173913042,14.516666666666666,14.16,14.05,13.56,12.688888888888888,12.621428571428572,14.01,15.662499999999998,17.562499999999996,15.417647058823531,12.700000000000001,13.107142857142852,12.05,9.694736842105263,13.787500000000001,13.0,14.028571428571427,Null,14.5,14.05,13.6,17.433333333333334,19.89
02/2021,19.349999999999998,17.95714285714286,21.611111111111114,18.588235294117645,16.52857142857143,18.725,17.576470588235296,18.511111111111113,19.216666666666665,19.95,19.63157894736842,17.16923076923077,19.54090909090909,17.74,17.59333333333333,19.76363636363636,18.085714285714285,20.36,19.089999999999996,22.866666666666664,19.363636363636367,18.099999999999998,19.799999999999997,20.3,19.382352941176467,18.83636363636364,18.45555555555556,18.880000000000003,16.403225806451616,19.369999999999997,19.138461538461538,19.27142857142857,20.576000000000004,20.483333333333334,18.325,20.7,19.775,18.55909090909091,18.03333333333333,21.818181818181817,19.86923076923077,19.613333333333333,16.533333333333335,17.67,20.7,20.12,19.68181818181818,15.64,18.92222222222222,16.825,19.07857142857143,19.45,17.625,19.60909090909091,19.61428571428571,16.85454545454546,19.542857142857144,19.942857142857143,18.457142857142856,18.763636363636365,17.236363636363635,18.400000000000002,18.62777777777778,22.263636363636365,20.88181818181818,19.570588235294114,19.771428571428572,19.909523809523808,19.84736842105263,19.5,20.075,19.11428571428571,15.643478260869566,16.613043478260867,20.866666666666667,18.1,19.830000000000002,18.906666666666663,18.08888888888889,18.507142857142856,18.18,19.6,20.150000000000006,19.12941176470588,17.25,19.22142857142857,18.775000000000002,18.589473684210525,20.3375,21.4,19.842857142857138,Null,19.6,19.700000000000003,19.279999999999998,19.885714285714283,20.145454545454545
03/2021,24.043749999999996,25.314285714285713,24.900000000000002,20.91176470588235,19.566666666666666,20.994999999999997,21.817647058823532,24.688888888888886,21.691666666666666,25.616666666666664,20.844444444444445,21.46153846153846,22.204545454545446,24.290000000000003,22.06,26.163636363636364,25.31428571428571,25.2,24.181818181818183,21.099999999999998,23.941666666666666,23.53478260869565,24.623076923076926,25.673333333333336,22.73529411764706,23.16190476190476,24.866666666666664,24.400000000000002,21.646874999999998,22.16,22.184615384615384,23.67142857142857,26.596153846153847,21.426086956521736,23.499999999999996,25.73333333333333,25.433333333333334,21.913953488372087,23.216666666666665,27.700000000000003,26.299999999999994,23.137499999999996,20.605555555555558,24.619999999999997,26.32,25.13,24.38,18.35454545454545,24.444444444444443,23.133333333333336,24.65714285714285,25.666666666666668,23.2875,25.25454545454546,24.142857142857142,22.177272727272726,24.849999999999998,24.825,24.442857142857143,24.454545454545453,23.845454545454547,23.692857142857143,22.33333333333333,26.74545454545455,23.818181818181817,20.370588235294115,24.909523809523815,24.842857142857138,24.015789473684208,24.085714285714285,24.558333333333337,24.775000000000002,18.408695652173915,20.304347826086953,26.066666666666666,23.833333333333332,25.440000000000005,25.279999999999998,24.887499999999996,24.386666666666663,21.89,24.337500000000002,23.14838709677419,22.541176470588233,23.455555555555552,24.74285714285714,24.487499999999997,23.509999999999998,26.187500000000004,25.2,25.842857142857145,Null,25.5,25.5,25.4,20.657142857142862,22.2
