Date,departement 01,departement 02,departement 03,departement 04,departement 05,departement 06,departement 07,departement 08,departement 09,departement 10,departement 11,departement 12,departement 13,departement 14,departement 15,departement 16,departement 17,departement 18,departement 19,departement 20,departement 21,departement 22,departement 23,departement 24,departement 25,departement 26,departement 27,departement 28,departement 29,departement 30,departement 31,departement 32,departement 33,departement 34,departement 35,departement 36,departement 37,departement 38,departement 39,departement 40,departement 41,departement 42,departement 43,departement 44,departement 45,departement 46,departement 47,departement 48,departement 49,departement 50,departement 51,departement 52,departement 53,departement 54,departement 55,departement 56,departement 57,departement 58,departement 59,departement 60,departement 61,departement 62,departement 63,departement 64,departement 65,departement 66,departement 67,departement 68,departement 69,departement 70,departement 71,departement 72,departement 73,departement 74,departement 75,departement 76,departement 77,departement 78,departement 79,departement 80,departement 81,departement 82,departement 83,departement 84,departement 85,departement 86,departement 87,departement 88,departement 89,departement 90,departement 91,departement 92,departement 93,departement 94,departement 95,departement 2A,departement 2B
12/2019,6.088888888888889,6.080000000000001,7.2,3.627272727272728,1.9384615384615385,9.674999999999999,6.790909090909091,5.366666666666667,8.266666666666667,6.199999999999999,10.415384615384616,6.866666666666666,10.306666666666668,6.82,6.299999999999999,8.971428571428572,9.314285714285713,7.1000000000000005,6.766666666666667,11.5,5.866666666666666,7.914285714285714,7.216666666666666,8.242857142857144,3.988888888888889,7.019999999999999,6.525,6.45,8.86111111111111,8.81818181818182,9.2,9.1,9.71176470588235,10.458823529411763,7.5,7.8,7.7,4.750000000000001,4.15,10.219999999999999,7.1,6.236363636363635,4.82,7.8,6.85,7.985714285714286,8.842857142857143,3.9166666666666674,7.9799999999999995,7.857142857142856,5.88,5.55,7.300000000000001,5.337499999999999,5.1,7.8199999999999985,4.775,6.325,6.425,6.2,6.3999999999999995,7.249999999999999,5.5625,9.85,8.8,10.555555555555557,4.526666666666667,4.226666666666667,6.692857142857142,4.066666666666666,6.325,7.175,2.6857142857142864,4.13125,8.083333333333334,6.9363636363636365,6.75,6.4,8.52,6.1499999999999995,8.966666666666667,8.75,11.204761904761906,7.435714285714285,8.592307692307692,7.640000000000001,7.999999999999999,3.966666666666667,6.8,4.6,6.716666666666666,Null,6.9,7.15,6.55,12.357142857142858,12.059999999999999
01/2020,4.522222222222222,5.540000000000001,6.242857142857143,2.7461538461538457,1.3461538461538463,8.084615384615384,5.675000000000001,4.816666666666666,5.95,5.3,8.525,5.733333333333333,9.093333333333335,6.540000000000001,5.114285714285715,7.957142857142857,8.714285714285714,6.566666666666667,5.75,9.6,4.45,7.871428571428572,5.966666666666668,7.200000000000001,3.2444444444444445,5.6937500000000005,6.159999999999999,6.2,8.578947368421055,7.608333333333333,7.7125,6.9,8.911764705882353,8.921052631578947,7.542857142857143,6.933333333333334,6.949999999999999,3.4519999999999995,3.1,8.919999999999998,6.575,4.85,3.71,8.32,6.425,6.8428571428571425,7.916666666666667,2.5500000000000003,7.62,7.771428571428571,5.2,4.6000000000000005,6.8999999999999995,4.2,4.4,7.92,4.1,5.175,6.199999999999999,5.75,5.975,6.883333333333334,3.9250000000000003,8.416666666666668,6.8,8.72,3.9571428571428577,3.8200000000000003,5.235714285714286,4.2,4.7250000000000005,6.975,1.9266666666666667,2.89375,7.449999999999999,6.554545454545456,6.4,5.9923076923076914,7.6,5.9125,7.25,7.324999999999999,9.277272727272727,6.200000000000001,8.123076923076924,7.01,6.8999999999999995,3.341666666666667,6.199999999999999,4.0,6.3999999999999995,Null,6.4,5.0,6.125,10.557142857142859,10.459999999999999
02/2020,7.057142857142857,7.6,8.5,5.19375,3.477777777777778,9.123529411764704,7.235294117647059,6.622222222222223,8.55,7.716666666666666,10.716666666666667,7.008333333333333,10.319047619047618,7.944444444444443,5.792307692307692,9.672727272727272,10.176470588235293,8.3,6.818181818181817,8.780000000000001,7.0600000000000005,8.909090909090908,7.483333333333334,9.049999999999999,5.2266666666666675,7.82,8.125,8.233333333333334,9.289285714285713,9.75,9.899999999999999,10.028571428571428,10.45,11.115384615384613,8.933333333333332,8.733333333333334,8.972727272727273,5.835135135135134,5.616666666666667,10.936363636363636,8.633333333333333,6.973333333333333,5.470588235294118,9.828571428571427,8.459999999999999,8.654545454545454,9.79090909090909,4.277777777777778,9.344444444444445,8.47,7.383333333333333,6.733333333333333,8.27142857142857,6.781818181818181,6.25,9.125,6.292307692307693,7.25,7.3428571428571425,7.6909090909090905,7.663636363636363,7.5249999999999995,5.729411764705882,10.763636363636364,9.099999999999998,11.04,6.7,6.4263157894736835,7.763157894736843,6.142857142857143,7.9,8.642857142857142,2.921739130434782,4.8090909090909095,9.45,7.886666666666668,8.344444444444445,8.326666666666666,8.988888888888887,7.55,8.33,9.2,10.68666666666667,7.877777777777778,9.61578947368421,8.935714285714285,8.077777777777778,5.135000000000001,8.0125,7.0,8.625,Null,9.0,8.649999999999999,8.34,11.816666666666668,12.09
03/2020,7.714285714285714,7.699999999999999,8.15,5.85,4.461111111111112,8.723529411764707,8.052941176470588,7.177777777777779,8.4,8.033333333333333,10.372222222222222,7.575,11.02857142857143,7.779999999999999,6.253846153846154,9.863636363636365,10.33125,8.73,7.427272727272728,8.639999999999999,7.43,8.336363636363638,7.483333333333333,9.842857142857143,5.153333333333332,8.98,7.8,8.066666666666666,8.95,10.276470588235297,10.191666666666666,10.157142857142857,10.458333333333332,10.954166666666667,8.858333333333333,9.133333333333335,9.063636363636363,6.728947368421053,6.083333333333333,10.563636363636364,8.677777777777775,6.73125,5.51875,9.857142857142858,8.42,9.318181818181818,10.0,4.611111111111112,9.233333333333334,8.26,7.6,7.1833333333333345,7.862500000000001,7.109090909090909,7.066666666666666,8.989473684210529,6.892307692307693,7.7875,7.2,7.554545454545454,7.590909090909091,7.358333333333333,5.672222222222223,9.927272727272728,8.360000000000001,10.186666666666667,7.010000000000001,6.273684210526315,8.077777777777778,6.6875,8.11,8.657142857142857,3.843478260869565,5.326086956521738,9.549999999999999,7.706666666666666,8.41111111111111,8.179999999999998,9.322222222222223,7.383333333333334,8.66,10.025,10.741935483870964,8.876470588235296,9.794117647058822,9.185714285714285,8.511111111111111,5.5052631578947375,8.475,6.9,8.616666666666667,Null,8.5,8.7,8.06,11.283333333333333,11.09
04/2020,13.407142857142857,12.983333333333334,13.762500000000001,10.025,9.255555555555553,11.988888888888889,12.823529411764705,12.455555555555556,12.52,13.516666666666666,13.81111111111111,12.233333333333333,14.094736842105261,12.559999999999999,11.353846153846153,15.016666666666666,14.705882352941176,13.809999999999999,12.559999999999999,11.775000000000002,13.300000000000002,12.404545454545456,12.825000000000001,14.414285714285713,10.846666666666666,13.375,12.875,13.116666666666667,12.592857142857147,13.425,14.600000000000001,14.585714285714285,15.22083333333333,13.917391304347825,13.533333333333331,13.866666666666667,13.972727272727274,11.86315789473684,11.216666666666667,15.47272727272727,13.722222222222223,12.287499999999998,10.617647058823529,14.3375,13.36,14.472727272727274,15.063636363636364,8.755555555555556,14.299999999999999,12.66,12.73846153846154,13.083333333333334,13.925,12.670000000000002,12.75,13.120000000000001,12.561538461538463,13.137500000000001,11.914285714285713,12.654545454545454,12.863636363636363,11.758333333333333,11.435294117647057,15.211111111111109,12.799999999999999,13.093333333333335,12.99,12.521052631578947,13.594444444444443,12.700000000000001,13.530000000000001,13.857142857142858,9.685714285714287,11.277272727272726,15.616666666666669,12.74,13.575000000000001,13.713333333333333,14.522222222222224,12.383333333333333,13.27,14.937500000000002,13.579999999999997,12.494117647058825,14.28235294117647,14.207142857142857,13.874999999999998,11.7,13.600000000000001,13.2,14.02,Null,14.3,14.600000000000001,13.580000000000002,14.200000000000001,14.13
05/2020,15.407142857142857,14.183333333333332,14.937499999999998,14.03125,12.816666666666666,15.826315789473684,15.741176470588236,13.68888888888889,15.899999999999999,14.399999999999999,18.247058823529414,15.391666666666667,18.5,13.37,13.653846153846157,16.916666666666664,16.15,15.320000000000002,14.8,16.35,14.799999999999999,13.999999999999998,14.15,17.45,12.473333333333333,16.729999999999997,14.02222222222222,14.450000000000001,14.714285714285712,17.78888888888889,17.791666666666668,17.900000000000002,17.841666666666665,18.525000000000002,15.383333333333335,15.466666666666667,15.772727272727273,14.279487179487178,13.433333333333335,18.09090909090909,15.3,14.01875,12.81764705882353,16.55,14.7,17.336363636363636,17.89090909090909,12.255555555555555,16.15555555555556,13.789999999999997,13.376923076923077,13.733333333333333,15.162500000000001,13.679999999999998,13.466666666666667,15.39,13.446153846153846,14.3875,13.657142857142858,13.780000000000001,14.0,13.13846153846154,12.855555555555554,17.236363636363638,16.229999999999997,17.94,13.979999999999999,13.288888888888886,15.677777777777777,13.033333333333333,15.52,15.642857142857142,11.878260869565219,13.463636363636367,16.666666666666668,13.633333333333333,14.922222222222224,14.857142857142858,16.34444444444445,13.645454545454545,16.46,18.1625,18.05806451612903,16.741176470588233,16.33888888888889,16.135714285714286,15.5625,12.400000000000002,14.6,13.9,15.233333333333334,Null,15.6,15.7,14.7,18.58571428571429,18.77
06/2020,17.638461538461538,17.45,17.425,15.133333333333335,14.294117647058822,17.852941176470587,17.7,16.766666666666666,16.78181818181818,17.266666666666666,19.72941176470588,16.516666666666666,20.727777777777778,16.22,14.607692307692307,17.691666666666666,17.711111111111112,17.529999999999998,15.39,18.1,17.439999999999998,15.473913043478262,15.350000000000001,17.849999999999998,15.133333333333331,18.810526315789474,16.666666666666668,17.183333333333334,15.457142857142859,20.16470588235294,19.075,18.76666666666667,18.37391304347826,20.323999999999998,16.69,17.5,17.354545454545455,16.585,16.066666666666666,18.527272727272727,17.690909090909088,16.45,14.818750000000001,17.425,17.28,17.60909090909091,18.10909090909091,13.255555555555555,17.27777777777778,16.07,16.93571428571429,16.733333333333334,16.65,17.250000000000004,16.557142857142857,16.186363636363637,17.13076923076923,16.799999999999997,16.82857142857143,17.1,16.390909090909094,16.325,14.516666666666667,17.163636363636364,15.870000000000001,19.253333333333334,17.685,17.023529411764706,18.16111111111111,16.533333333333335,18.380000000000003,17.085714285714285,13.786363636363637,15.363636363636367,19.3,16.699999999999996,17.82222222222222,17.8,17.155555555555555,16.872727272727275,17.75,19.075,20.45806451612903,18.20588235294118,17.166666666666668,17.307142857142857,16.462500000000002,15.385,17.575000000000003,17.2,18.114285714285717,Null,18.8,18.4,17.78,20.8,21.18
07/2020,21.315384615384612,18.883333333333336,20.762500000000003,19.8,18.088235294117652,21.415789473684214,21.994117647058825,18.21111111111111,20.52727272727273,20.016666666666666,23.594444444444445,20.808333333333334,24.48947368421053,17.54,18.592307692307692,21.616666666666664,20.338888888888892,20.64,19.09,22.383333333333336,20.744444444444447,17.030434782608694,19.03076923076923,21.6,17.66875,22.54,18.444444444444443,19.240000000000002,16.744444444444444,24.323529411764703,22.633333333333336,22.200000000000006,21.673913043478258,24.866666666666664,18.55833333333333,20.666666666666668,20.072727272727267,20.551219512195118,18.883333333333333,21.418181818181818,20.236363636363638,20.074999999999996,18.668750000000003,19.425000000000004,19.98,21.772727272727277,22.099999999999998,17.67777777777778,19.766666666666666,17.29,19.107142857142858,19.683333333333334,18.675,19.63,19.02857142857143,17.75,19.278571428571432,19.7,17.87142857142857,18.59,18.036363636363635,17.325,18.205555555555556,20.099999999999998,19.49090909090909,22.831249999999997,20.055,19.599999999999994,21.95555555555556,19.0875,21.75,19.114285714285717,17.15909090909091,19.599999999999998,21.224999999999998,17.676923076923075,20.066666666666666,19.180000000000003,20.8,18.05,21.630000000000003,22.700000000000003,24.396551724137936,22.905882352941177,19.957894736842103,20.685714285714283,20.02857142857143,18.147368421052633,20.275,20.3,20.3,Null,20.4,20.55,19.459999999999997,24.585714285714285,24.79
08/2020,21.99230769230769,21.583333333333332,21.95,19.668750000000003,17.672222222222224,22.926315789473684,21.576470588235292,21.311111111111114,21.099999999999998,22.166666666666668,23.60555555555555,21.366666666666664,24.599999999999998,19.68,19.278571428571432,22.25,21.08421052631579,21.830000000000002,20.000000000000004,23.566666666666666,21.888888888888886,18.80434782608695,20.223076923076924,22.435714285714287,19.14375,22.81,20.65555555555556,21.080000000000002,18.3,24.029411764705888,23.358333333333334,23.271428571428572,22.47391304347826,24.108333333333338,19.808333333333334,22.066666666666663,21.380000000000003,20.580952380952375,20.066666666666666,22.48181818181818,21.130000000000003,21.0,18.84375,19.65,21.259999999999998,22.063636363636363,22.87272727272727,18.0625,20.977777777777778,19.175,21.569230769230767,21.7,20.312500000000004,21.98,20.44285714285714,19.00909090909091,21.7,21.225,20.914285714285715,21.13,20.05,20.475,19.05,21.50909090909091,20.30909090909091,22.8,21.509999999999998,20.263157894736842,22.573684210526316,20.7125,22.290000000000003,21.342857142857138,17.776190476190475,19.299999999999997,23.333333333333332,19.793333333333337,22.077777777777776,21.4,21.700000000000003,20.808333333333334,22.400000000000002,23.5125,24.91333333333333,22.817647058823532,21.05263157894737,21.6,21.02857142857143,19.810526315789474,22.125000000000004,21.45,21.67142857142857,Null,22.6,22.35,21.22,25.557142857142857,25.863636363636363
09/2020,17.82307692307692,17.51666666666667,17.887500000000003,15.393333333333333,13.694444444444443,18.936842105263157,17.929411764705883,16.977777777777778,17.14545454545454,17.9,19.91111111111111,16.900000000000002,20.557894736842105,16.63,15.014285714285714,18.98333333333333,18.49473684210526,18.06,16.099999999999998,19.53333333333333,17.78,16.360869565217396,16.299999999999997,18.657142857142855,15.08666666666667,18.6,17.077777777777776,17.85,16.25714285714286,19.682352941176468,19.650000000000002,19.685714285714287,19.569565217391304,20.28260869565217,17.391666666666662,18.333333333333332,18.209090909090914,16.290243902439027,15.966666666666667,19.581818181818186,18.250000000000004,16.65,14.73125,18.225,17.86,18.45,19.46,13.849999999999998,18.344444444444445,16.624999999999996,17.37142857142857,17.283333333333335,17.75,17.130000000000003,17.200000000000003,17.008695652173913,16.9,17.212500000000002,16.657142857142855,17.15,16.818181818181817,16.241666666666667,14.92222222222222,18.754545454545454,17.15454545454546,18.752941176470593,17.049999999999994,16.46842105263158,18.39473684210526,16.857142857142858,18.525000000000002,18.557142857142853,13.243478260869566,15.581818181818182,19.76666666666667,16.53125,18.244444444444447,17.735714285714284,18.855555555555558,16.75,18.110000000000003,19.437499999999996,20.516666666666666,18.558823529411768,18.522222222222226,18.585714285714285,17.425,15.847368421052632,18.075,17.2,18.042857142857144,Null,18.8,18.9,17.939999999999998,21.283333333333335,21.972727272727273
10/2020,10.823076923076924,12.083333333333334,11.725,8.95,7.449999999999998,12.43888888888889,10.758823529411764,11.366666666666667,11.236363636363636,11.966666666666667,13.816666666666666,10.6,14.216666666666665,11.97,9.057142857142859,13.166666666666666,13.772222222222222,11.95,10.150000000000002,13.26,10.709999999999999,12.173913043478262,10.761538461538462,12.821428571428573,8.931249999999999,12.015,11.833333333333334,11.66,12.431034482758621,13.223529411764707,13.19090909090909,13.385714285714286,13.74583333333333,14.362499999999999,11.991666666666665,12.566666666666668,12.481818181818182,9.953488372093027,10.06,14.054545454545455,12.041666666666666,10.233333333333333,8.68235294117647,13.037499999999998,11.9,11.979999999999999,12.960000000000003,7.188888888888889,12.755555555555556,12.441666666666668,11.942857142857141,11.016666666666667,11.9375,11.41,11.2,12.039130434782608,10.950000000000001,10.785714285714286,11.785714285714288,11.920000000000002,11.272727272727273,11.73076923076923,8.894444444444444,13.4,11.58181818181818,13.347058823529412,10.757142857142858,9.947368421052632,11.357894736842104,10.314285714285715,11.583333333333334,12.342857142857143,6.873913043478261,8.75,13.216666666666669,12.1125,12.377777777777778,11.993333333333332,12.766666666666667,11.949999999999998,11.73,13.0875,14.412499999999996,11.870588235294116,13.033333333333333,12.571428571428573,11.55,9.405263157894737,12.05,10.6,12.028571428571428,Null,13.0,12.600000000000001,12.16,15.914285714285715,16.172727272727272
11/2020,8.107692307692307,8.800000000000002,9.887500000000001,7.526666666666667,6.155555555555555,11.077777777777778,8.923529411764704,8.0,9.69090909090909,9.149999999999999,11.977777777777778,9.733333333333334,14.030000000000001,10.139999999999999,8.65,11.216666666666667,11.768421052631581,9.7,9.260000000000002,11.433333333333335,7.95,10.917391304347825,9.538461538461537,10.566666666666666,7.088235294117646,9.31,9.466666666666667,8.919999999999998,11.617241379310345,11.24705882352941,11.53076923076923,11.828571428571431,11.85,12.278260869565214,10.481818181818182,9.9,9.81818181818182,7.558139534883719,7.150000000000001,11.972727272727274,9.5,8.459999999999999,7.241176470588235,10.9375,9.28,10.872727272727273,11.389999999999999,6.811111111111112,10.28888888888889,10.954545454545453,8.17142857142857,8.15,9.8375,7.5636363636363635,7.985714285714285,10.886363636363638,7.078571428571429,8.575,9.257142857142856,8.95,9.236363636363636,9.62307692307692,8.072222222222221,12.009090909090908,10.463636363636361,11.423529411764704,6.71904761904762,6.989473684210526,8.74736842105263,7.814285714285714,8.275,9.799999999999999,5.740909090909092,6.630434782608695,10.899999999999999,9.84375,8.89,9.253333333333334,10.911111111111111,9.033333333333333,10.93,11.2875,12.37741935483871,10.088235294117645,11.384210526315787,10.314285714285717,10.225,7.352631578947368,9.25,7.8,8.814285714285713,Null,9.9,8.899999999999999,9.36,14.22857142857143,13.9
12/2020,4.407142857142857,5.816666666666666,5.9375,1.7733333333333339,-0.6368421052631579,5.510526315789473,4.235294117647059,5.044444444444444,4.981818181818182,5.6499999999999995,7.516666666666666,4.525,7.576190476190478,6.788888888888889,3.157142857142857,7.408333333333334,8.37142857142857,6.13,4.430000000000001,7.716666666666666,4.39,7.813043478260869,4.961538461538462,6.5928571428571425,2.3000000000000003,5.340000000000001,6.533333333333333,6.040000000000001,8.624137931034484,6.31764705882353,7.169230769230769,7.557142857142857,8.54,7.783333333333334,7.008333333333333,6.6000000000000005,6.663636363636365,3.123255813953488,3.116666666666667,8.627272727272727,6.218181818181819,4.266666666666667,2.6764705882352944,8.05,6.1,6.029999999999999,7.4,1.4899999999999998,7.322222222222223,7.483333333333334,5.423076923076923,4.5,6.624999999999999,4.84,4.6571428571428575,7.713636363636363,4.346666666666666,5.1625000000000005,5.871428571428572,6.11,5.963636363636363,6.438461538461539,3.0777777777777775,8.07272727272727,5.663636363636363,6.923529411764705,4.047619047619047,3.61578947368421,5.015789473684211,3.971428571428572,5.283333333333333,6.7,0.03043478260869564,1.9217391304347824,7.3500000000000005,6.806666666666667,6.24,6.233333333333334,6.966666666666666,6.0249999999999995,5.909999999999999,6.8125,7.671874999999999,5.235294117647059,7.777777777777778,6.685714285714286,5.7875,3.2263157894736842,6.075,3.8499999999999996,6.442857142857143,Null,7.0,6.75,6.339999999999999,10.450000000000001,10.363636363636362
01/2021,1.7214285714285713,3.6666666666666665,3.3555555555555556,0.33124999999999993,-2.5400000000000005,4.638888888888889,2.0222222222222226,2.355555555555556,3.463636363636364,3.6666666666666665,5.877777777777777,2.108333333333333,6.322727272727274,5.06,0.5666666666666667,5.236363636363635,6.119047619047619,4.119999999999999,2.1,6.099999999999999,2.4699999999999998,6.3695652173913055,2.792307692307692,4.814285714285715,-0.21764705882352944,2.459090909090909,4.377777777777777,3.94,7.08148148148148,5.18,5.366666666666666,5.828571428571429,6.452000000000002,6.516666666666668,5.491666666666667,4.833333333333333,4.790909090909092,0.6880952380952381,0.5833333333333334,6.545454545454544,4.384615384615385,1.6,0.06666666666666671,5.877777777777778,4.26,3.8299999999999996,5.409090909090909,-0.8800000000000001,5.333333333333333,5.808333333333334,3.3153846153846156,2.3666666666666667,4.874999999999999,2.2363636363636363,2.257142857142857,6.104545454545455,1.6333333333333333,3.185714285714286,3.5142857142857147,4.1454545454545455,4.009090909090909,4.199999999999999,0.5444444444444445,6.090909090909091,3.8272727272727276,5.852941176470587,1.733333333333333,1.315,2.5684210526315794,1.7714285714285711,3.0499999999999994,4.785714285714286,-2.4956521739130433,-0.5695652173913043,5.566666666666666,4.771428571428571,4.540000000000001,4.186666666666666,5.2333333333333325,3.642857142857143,3.4400000000000004,5.062500000000001,7.283870967741935,3.7470588235294118,5.722222222222223,4.757142857142857,3.5625,0.43684210526315775,4.1,1.6,4.457142857142857,Null,4.7,4.7,4.24,8.916666666666668,8.680000000000001
02/2021,7.206666666666666,5.816666666666666,7.633333333333332,5.364705882352941,3.1285714285714286,8.150000000000002,6.823529411764707,5.411111111111111,8.799999999999999,6.349999999999999,10.488888888888889,7.769230769230769,10.277272727272727,6.51,6.673333333333334,9.463636363636365,9.463157894736842,7.37,7.7799999999999985,9.183333333333334,5.68,7.239130434782608,7.3538461538461535,9.666666666666666,4.5,7.539999999999999,6.144444444444443,5.82,7.75483870967742,8.875000000000004,10.246153846153845,10.4,10.791666666666664,10.337499999999997,7.183333333333333,7.633333333333333,7.2,6.307142857142857,6.0200000000000005,11.3,6.853846153846154,6.733333333333333,5.572222222222222,8.055555555555555,6.875,9.53,10.610000000000001,4.6,7.699999999999999,6.972727272727273,5.9923076923076914,5.333333333333333,6.275,5.509090909090909,5.585714285714286,7.354545454545454,4.871428571428572,6.757142857142857,5.214285714285714,5.7727272727272725,5.554545454545455,5.607692307692308,6.133333333333335,10.936363636363636,9.218181818181819,9.794117647058822,4.628571428571429,4.910000000000001,7.036842105263157,5.142857142857143,6.816666666666666,6.714285714285714,3.2136363636363643,4.900000000000001,7.483333333333332,6.178571428571429,6.590000000000001,6.280000000000001,8.262500000000001,5.364285714285714,8.980000000000002,10.174999999999999,10.043333333333331,7.9941176470588236,8.183333333333332,7.871428571428569,8.512500000000001,4.473684210526316,6.737500000000001,5.0,6.528571428571428,Null,6.6,6.85,6.26,11.283333333333333,10.763636363636364
03/2021,7.01875,7.314285714285714,7.3999999999999995,5.588235294117647,3.7047619047619045,8.434999999999999,7.08235294117647,6.722222222222222,8.075000000000001,7.2,10.316666666666666,7.307692307692307,10.299999999999999,7.709999999999999,5.746666666666666,9.209090909090909,9.765,7.639999999999999,6.745454545454546,8.466666666666667,6.672727272727272,8.552173913043477,6.738461538461539,8.946666666666667,4.523529411764706,7.300000000000001,7.411111111111111,7.24,9.106451612903227,9.635000000000002,10.084615384615383,10.2,10.32,10.639130434782608,8.225,7.833333333333333,7.883333333333332,6.095348837209303,5.233333333333333,10.545454545454547,7.769230769230769,6.325000000000001,4.877777777777777,9.0,7.539999999999999,9.040000000000001,10.09,4.145454545454545,8.366666666666667,8.049999999999999,7.023076923076922,6.3,7.762500000000001,6.390909090909091,6.483333333333333,8.633333333333333,6.292857142857144,6.800000000000001,7.257142857142855,7.327272727272727,7.136363636363638,7.435714285714285,5.127777777777777,9.754545454545454,8.109090909090908,9.888235294117646,6.442857142857143,5.968421052631578,7.544444444444443,5.8428571428571425,7.333333333333333,7.975,2.9565217391304346,5.017391304347827,9.15,7.7,7.669999999999999,7.746666666666667,8.837500000000002,7.1000000000000005,8.459999999999999,9.8,10.325806451612902,8.223529411764707,9.066666666666666,8.328571428571427,7.737500000000001,4.89,7.362499999999999,6.4,7.8999999999999995,Null,8.3,8.45,7.8,10.957142857142857,11.172727272727274
04/2021,9.212499999999999,7.885714285714286,8.977777777777778,7.2058823529411775,5.361904761904761,9.145000000000001,8.672222222222222,7.433333333333334,9.25,8.283333333333333,11.683333333333334,8.946153846153846,11.954545454545455,7.580000000000001,7.200000000000001,11.327272727272728,11.854999999999999,9.29,8.60909090909091,10.350000000000001,8.627272727272727,8.533333333333333,8.261538461538462,11.193333333333332,6.358823529411765,9.213636363636367,7.7444444444444445,8.233333333333334,9.796666666666665,11.2,11.507692307692308,11.700000000000001,12.375000000000002,12.15217391304348,9.083333333333334,9.6,9.75,7.913953488372093,7.133333333333334,12.172727272727274,9.384615384615385,7.85,6.011111111111111,10.533333333333335,8.78,10.889999999999999,11.830000000000002,5.48,9.79,8.3,7.85,7.95,8.95,8.036363636363637,7.733333333333333,9.623809523809527,7.614285714285714,8.244444444444445,7.071428571428571,7.536363636363637,7.65,7.128571428571428,6.544444444444444,11.218181818181819,9.736363636363636,10.935294117647059,8.09047619047619,7.71904761904762,9.46842105263158,7.362499999999999,9.433333333333334,9.4375,5.004347826086956,6.9391304347826095,10.1,7.526666666666668,8.600000000000001,8.453333333333333,10.8875,7.3875,10.11,11.625,11.75161290322581,9.605882352941176,11.072222222222221,10.157142857142857,9.6125,6.57,8.5375,7.4,9.128571428571428,Null,9.0,9.2,8.32,12.642857142857142,12.79090909090909
05/2021,12.337499999999999,11.900000000000002,12.344444444444443,10.623529411764704,8.5,13.835000000000003,12.327777777777778,11.155555555555557,12.683333333333332,12.133333333333333,15.336842105263157,11.73846153846154,15.977272727272727,11.681818181818182,10.080000000000002,13.258333333333335,14.005,12.46,11.290909090909091,14.133333333333335,11.454545454545453,11.5875,11.36923076923077,13.273333333333333,9.38235294117647,12.92727272727273,11.722222222222221,11.799999999999999,11.816666666666668,15.060000000000002,14.576923076923075,14.6,14.40740740740741,16.039130434782614,12.353846153846153,13.033333333333333,12.699999999999998,11.469047619047618,10.283333333333333,14.583333333333334,12.653846153846153,11.3,9.961111111111109,13.520000000000001,12.420000000000002,13.300000000000002,14.379999999999999,8.7,13.110000000000003,11.758333333333333,11.421428571428569,11.25,12.024999999999999,11.363636363636362,10.916666666666666,12.12727272727273,11.035714285714283,11.366666666666667,11.457142857142857,11.67272727272727,11.32,11.321428571428573,9.683333333333334,13.909090909090908,12.636363636363637,14.688235294117645,11.547619047619047,10.889999999999999,12.48,10.387500000000001,12.500000000000002,12.5375,7.55,9.656521739130435,13.460000000000003,11.446666666666667,11.819999999999999,12.246666666666666,13.3625,11.656249999999998,13.01,14.175,16.026666666666664,13.868750000000002,13.411111111111113,13.092857142857142,12.287500000000001,9.725,12.225000000000001,11.3,12.72857142857143,Null,13.0,12.95,12.14,16.4,16.763636363636362
06/2021,19.726666666666667,18.657142857142855,18.93333333333333,17.444444444444446,15.833333333333334,19.815,18.772222222222222,18.788888888888888,18.349999999999998,19.183333333333334,21.589473684210525,18.253846153846155,22.77727272727273,16.536363636363635,16.853333333333335,19.783333333333335,19.671428571428567,19.39,17.718181818181815,20.633333333333333,19.08181818181818,15.841666666666669,17.76153846153846,19.453333333333333,17.276470588235295,19.90952380952381,17.38888888888889,18.216666666666665,16.078125000000004,21.585000000000004,20.599999999999998,20.457142857142856,20.11111111111111,22.530434782608694,17.23076923076923,19.433333333333334,18.383333333333336,18.685714285714283,17.833333333333332,19.89166666666667,19.369230769230764,18.205882352941178,15.816666666666666,18.669999999999998,19.2,19.59,20.32,15.35,18.800000000000004,16.383333333333336,18.97857142857143,18.78333333333333,17.650000000000002,19.481818181818184,18.816666666666666,16.87727272727273,19.564285714285713,18.311111111111114,17.785714285714285,17.963636363636365,17.154545454545453,17.04285714285714,16.43888888888889,18.818181818181817,17.836363636363636,20.9125,20.04545454545455,19.268421052631584,19.84,18.5125,19.816666666666666,18.7875,15.639130434782608,17.488,20.240000000000002,16.826666666666664,19.366666666666667,18.59333333333333,19.5375,16.705555555555556,19.25,20.728571428571428,21.718749999999993,20.9235294117647,18.605263157894733,18.892857142857142,18.6875,17.976190476190474,19.125,19.4,19.585714285714285,Null,19.5,19.75,17.72,22.62857142857143,22.654545454545453
